questions,answer,grouped_answers
"HUGE, CONSTRUCTION, GIANT, PAPER, POETRY, FRASIER, GLEE, EUPHORIA, WHOOPING, HUMOR, BIG, FICTION, CHEERS, FELICITY, TRAVEL, GREAT","[['BIG', 'GIANT', 'GREAT', 'HUGE'], ['FICTION', 'HUMOR', 'POETRY', 'TRAVEL'], ['CHEERS', 'EUPHORIA', 'FELICITY', 'GLEE'], ['CONSTRUCTION', 'FRASIER', 'PAPER', 'WHOOPING']]","ENORMOUS - ['BIG', 'GIANT', 'GREAT', 'HUGE']
BOOKSTORE SECTIONS - ['FICTION', 'HUMOR', 'POETRY', 'TRAVEL']
TV SHOWS WITH HAPPY-SOUNDING NAMES - ['CHEERS', 'EUPHORIA', 'FELICITY', 'GLEE']
___ CRANE - ['CONSTRUCTION', 'FRASIER', 'PAPER', 'WHOOPING']"
"TAU, BULL, SCALES, TWINS, CLEF, LIB, GEM, ISLAND, STAFF, REST, VIRGIN, CRAB, CAN, CAPITOL, NOTE, COLUMBIA","[['CLEF', 'NOTE', 'REST', 'STAFF'], ['BULL', 'CRAB', 'SCALES', 'TWINS'], ['CAPITOL', 'COLUMBIA', 'VIRGIN', 'ISLAND'], ['CAN', 'GEM', 'LIB', 'TAU']]","FOUND ON SHEET MUSIC - ['CLEF', 'NOTE', 'REST', 'STAFF']
ZODIAC SYMBOLS - ['BULL', 'CRAB', 'SCALES', 'TWINS']
RECORD LABELS - ['CAPITOL', 'COLUMBIA', 'VIRGIN', 'ISLAND']
ZODIAC SIGN BEGINNINGS - ['CAN', 'GEM', 'LIB', 'TAU']"
"BET, BRAVO, MA, TOM, E, ROMEO, YO, BOO, HALLMARK, POM, USA, ALFA, LA, HI, OK, TANGO","[['HI', 'LA', 'MA', 'OK'], ['BET', 'E', 'HALLMARK', 'USA'], ['ALFA', 'BRAVO', 'ROMEO', 'TANGO'], ['BOO', 'POM', 'TOM', 'YO']]","STATE ABBREVIATIONS - ['HI', 'LA', 'MA', 'OK']
CABLE CHANNELS - ['BET', 'E', 'HALLMARK', 'USA']
IN THE NATO ALPHABET - ['ALFA', 'BRAVO', 'ROMEO', 'TANGO']
___-___ - ['BOO', 'POM', 'TOM', 'YO']"
"SPEAK, UTTER, PURE, FLAG, FADE, EBB, STATE, BANNER, WAYNE, SHEER, PRINCE, VOICE, WANE, STARK, TOTAL, AIR","[['EBB', 'FADE', 'FLAG', 'WANE'], ['PURE', 'SHEER', 'TOTAL', 'UTTER'], ['AIR', 'SPEAK', 'STATE', 'VOICE'], ['BANNER', 'PRINCE', 'STARK', 'WAYNE']]","DECLINE - ['EBB', 'FADE', 'FLAG', 'WANE']
ABSOLUTE - ['PURE', 'SHEER', 'TOTAL', 'UTTER']
EXPRESS - ['AIR', 'SPEAK', 'STATE', 'VOICE']
SUPERHERO LAST NAMES - ['BANNER', 'PRINCE', 'STARK', 'WAYNE']"
"OLIVE, WICKET, SHAKE, SPLIT, PEANUT, PALM, RIVET, NAIL, RICE, SCREW, BOLT, CORN, FLOAT, SUNDAE, FINGERS, NOTE","[['FLOAT', 'SHAKE', 'SPLIT', 'SUNDAE'], ['BOLT', 'NAIL', 'RIVET', 'SCREW'], ['CORN', 'OLIVE', 'PALM', 'PEANUT'], ['FINGERS', 'NOTE', 'RICE', 'WICKET']]","ICE CREAM TREATS - ['FLOAT', 'SHAKE', 'SPLIT', 'SUNDAE']
HARDWARE FASTENERS - ['BOLT', 'NAIL', 'RIVET', 'SCREW']
KINDS OF COOKING OIL - ['CORN', 'OLIVE', 'PALM', 'PEANUT']
STICKY ___ - ['FINGERS', 'NOTE', 'RICE', 'WICKET']"
"BANK, BOUND, TWIST, PICNIC, VAULT, WIND, CINCH, COIL, LEAP, DELTA, SPRING, BED, SPIRAL, BREEZE, SNAP, MOUTH","[['BANK', 'BED', 'DELTA', 'MOUTH'], ['BREEZE', 'CINCH', 'PICNIC', 'SNAP'], ['COIL', 'SPIRAL', 'TWIST', 'WIND'], ['BOUND', 'LEAP', 'SPRING', 'VAULT']]","PARTS OF A RIVER - ['BANK', 'BED', 'DELTA', 'MOUTH']
SOMETHING EASY TO DO - ['BREEZE', 'CINCH', 'PICNIC', 'SNAP']
WRAP AROUND IN A CIRCLE - ['COIL', 'SPIRAL', 'TWIST', 'WIND']
JUMP INTO THE AIR - ['BOUND', 'LEAP', 'SPRING', 'VAULT']"
"SILK, VELVET, SOLE, BABY, PACKAGE, SPEECH, SATIN, EYELET, CHIFFON, SETTLE, TONGUE, BLOW, PERCH, LAND, ROOST, LACE","[['CHIFFON', 'SATIN', 'SILK', 'VELVET'], ['PERCH', 'ROOST', 'SETTLE', 'LAND'], ['EYELET', 'LACE', 'SOLE', 'TONGUE'], ['BABY', 'BLOW', 'PACKAGE', 'SPEECH']]","LUXURIOUS FABRICS - ['CHIFFON', 'SATIN', 'SILK', 'VELVET']
COME DOWN TO REST - ['PERCH', 'ROOST', 'SETTLE', 'LAND']
SHOE PARTS - ['EYELET', 'LACE', 'SOLE', 'TONGUE']
THINGS THAT ARE DELIVERED - ['BABY', 'BLOW', 'PACKAGE', 'SPEECH']"
"BALL, MIST, PLUNGER, SHADOW, TRAIL, FOG, BUMPER, FLIPPER, IRE, ICE, TRACK, GREEN, FIN, CLOUD, TAIL, HAZE","[['CLOUD', 'FOG', 'HAZE', 'MIST'], ['SHADOW', 'TAIL', 'TRACK', 'TRAIL'], ['BALL', 'BUMPER', 'FLIPPER', 'PLUNGER'], ['FIN', 'GREEN', 'ICE', 'IRE']]","MURKY CONDITION - ['CLOUD', 'FOG', 'HAZE', 'MIST']
FOLLOW - ['SHADOW', 'TAIL', 'TRACK', 'TRAIL']
PINBALL MACHINE COMPONENTS - ['BALL', 'BUMPER', 'FLIPPER', 'PLUNGER']
___LAND - ['FIN', 'GREEN', 'ICE', 'IRE']"
"GREEN, COUGH, RISQUE, TOUGH, BAWDY, BUNKER, DOUGH, ENOUGH, ROUGH, BLUE, MERCY, UNCLE, COARSE, BOUGH, FAIRWAY, STOP","[['BUNKER', 'FAIRWAY', 'GREEN', 'ROUGH'], ['ENOUGH', 'MERCY', 'STOP', 'UNCLE'], ['BAWDY', 'BLUE', 'COARSE', 'RISQUE'], ['BOUGH', 'COUGH', 'DOUGH', 'TOUGH']]","GOLF COURSE PARTS - ['BUNKER', 'FAIRWAY', 'GREEN', 'ROUGH']
“I GIVE!” - ['ENOUGH', 'MERCY', 'STOP', 'UNCLE']
INDECENT - ['BAWDY', 'BLUE', 'COARSE', 'RISQUE']
”-OUGH” WORDS THAT DON’T RHYME - ['BOUGH', 'COUGH', 'DOUGH', 'TOUGH']"
"HOUND, FOX, DOME, PART, DIVIDE, FORK, SPLIT, LINING, SCREEN, NAG, FIELD, SPOON, ARENA, BADGER, BOWL, BUG","[['BADGER', 'BUG', 'HOUND', 'NAG'], ['ARENA', 'BOWL', 'DOME', 'FIELD'], ['DIVIDE', 'FORK', 'PART', 'SPLIT'], ['FOX', 'LINING', 'SCREEN', 'SPOON']]","PESTER - ['BADGER', 'BUG', 'HOUND', 'NAG']
SPORTS VENUES - ['ARENA', 'BOWL', 'DOME', 'FIELD']
SEPARATE - ['DIVIDE', 'FORK', 'PART', 'SPLIT']
SILVER ___ - ['FOX', 'LINING', 'SCREEN', 'SPOON']"
"CROOK, CROUCH, SEAL, CRANK, SHARK, CRAB, CHEAT, SQUAT, FLAG, ANTHEM, GROUCH, GRUMP, DUCK, QUACK, MOTTO, STOOP","[['CRAB', 'CRANK', 'GROUCH', 'GRUMP'], ['CROUCH', 'DUCK', 'SQUAT', 'STOOP'], ['ANTHEM', 'FLAG', 'MOTTO', 'SEAL'], ['CHEAT', 'CROOK', 'QUACK', 'SHARK']]","CURMUDGEON - ['CRAB', 'CRANK', 'GROUCH', 'GRUMP']
GET LOW - ['CROUCH', 'DUCK', 'SQUAT', 'STOOP']
NATIONAL SYMBOLS - ['ANTHEM', 'FLAG', 'MOTTO', 'SEAL']
SWINDLER - ['CHEAT', 'CROOK', 'QUACK', 'SHARK']"
"PLEASE, AMUSE, HOE, BANG, PLOT, SICKLE, PLOP, PLOW, SPLASH, DELIGHT, RAKE, TRICK, TICKLE, PLOY, THUD, RUSE","[['HOE', 'PLOW', 'RAKE', 'SICKLE'], ['PLOT', 'PLOY', 'RUSE', 'TRICK'], ['AMUSE', 'DELIGHT', 'PLEASE', 'TICKLE'], ['BANG', 'PLOP', 'SPLASH', 'THUD']]","FARM TOOLS - ['HOE', 'PLOW', 'RAKE', 'SICKLE']
SCHEME - ['PLOT', 'PLOY', 'RUSE', 'TRICK']
MAKE HAPPY - ['AMUSE', 'DELIGHT', 'PLEASE', 'TICKLE']
ONOMATOPOEIA - ['BANG', 'PLOP', 'SPLASH', 'THUD']"
"SNOW, GALL, COAL, STORE, GIRL, GUTS, PAGES, STONES, BUSINESS, CARROT, SAVE, NERVE, STASH, BANK, BONE, STICKS","[['BANK', 'SAVE', 'STASH', 'STORE'], ['GALL', 'GUTS', 'NERVE', 'STONES'], ['CARROT', 'COAL', 'SNOW', 'STICKS'], ['BONE', 'BUSINESS', 'GIRL', 'PAGES']]","RESERVE FOR LATER - ['BANK', 'SAVE', 'STASH', 'STORE']
BOLDNESS, FIGURATIVELY - ['GALL', 'GUTS', 'NERVE', 'STONES']
USED TO BUILD A SNOWMAN - ['CARROT', 'COAL', 'SNOW', 'STICKS']
FUNNY ___ - ['BONE', 'BUSINESS', 'GIRL', 'PAGES']"
"FLASH, PARK, ELEVENTH, SECOND, MADISON, AMATEUR, HAPPY, WINK, PRINCIPAL, FIRST, BROADWAY, MAIN, RUSH, CHIEF, JIFFY, FIFTH","[['FLASH', 'JIFFY', 'SECOND', 'WINK'], ['CHIEF', 'FIRST', 'MAIN', 'PRINCIPAL'], ['BROADWAY', 'FIFTH', 'MADISON', 'PARK'], ['AMATEUR', 'ELEVENTH', 'HAPPY', 'RUSH']]","BRIEF MOMENT - ['FLASH', 'JIFFY', 'SECOND', 'WINK']
PRIMARY - ['CHIEF', 'FIRST', 'MAIN', 'PRINCIPAL']
AVENUES IN N.Y.C. - ['BROADWAY', 'FIFTH', 'MADISON', 'PARK']
___ HOUR - ['AMATEUR', 'ELEVENTH', 'HAPPY', 'RUSH']"
"BRACELET, BIT, STONE, FREIGHT, BELT, CANINE, PULL, APPEAL, DRAW, ROUTINE, CHARM, SKETCH, WATCH, OFTEN, JOKE, TIE","[['BELT', 'BRACELET', 'TIE', 'WATCH'], ['BIT', 'JOKE', 'ROUTINE', 'SKETCH'], ['APPEAL', 'CHARM', 'DRAW', 'PULL'], ['CANINE', 'FREIGHT', 'OFTEN', 'STONE']]","ACCESSORIES - ['BELT', 'BRACELET', 'TIE', 'WATCH']
COMEDIAN’S OUTPUT - ['BIT', 'JOKE', 'ROUTINE', 'SKETCH']
ATTRACTION - ['APPEAL', 'CHARM', 'DRAW', 'PULL']
TWO LETTERS + NUMBER - ['CANINE', 'FREIGHT', 'OFTEN', 'STONE']"
"INDEX, CHAPTER, MINUTE, SPEEDY, RING, APPENDIX, PREFACE, BUZZ, PINKY, JERRY, DIAL, DINKY, ITCHY, CALL, SLIGHT, LITTLE","[['BUZZ', 'CALL', 'DIAL', 'RING'], ['APPENDIX', 'CHAPTER', 'INDEX', 'PREFACE'], ['DINKY', 'LITTLE', 'MINUTE', 'SLIGHT'], ['ITCHY', 'JERRY', 'PINKY', 'SPEEDY']]","CONTACT VIA PHONE - ['BUZZ', 'CALL', 'DIAL', 'RING']
BOOK SECTIONS - ['APPENDIX', 'CHAPTER', 'INDEX', 'PREFACE']
WEE - ['DINKY', 'LITTLE', 'MINUTE', 'SLIGHT']
CARTOON MICE - ['ITCHY', 'JERRY', 'PINKY', 'SPEEDY']"
"LEAD, GUIDE, ONE, DEATH, IRON, STEER, HIDDEN, MYSELF, UNCANNY, IODINE, DRYER, WASHER, DIRECT, IOTA, SILICON, HAMPER","[['DRYER', 'HAMPER', 'IRON', 'WASHER'], ['DIRECT', 'GUIDE', 'LEAD', 'STEER'], ['IODINE', 'IOTA', 'MYSELF', 'ONE'], ['DEATH', 'HIDDEN', 'SILICON', 'UNCANNY']]","SEEN IN A LAUNDRY ROOM - ['DRYER', 'HAMPER', 'IRON', 'WASHER']
SHEPHERD - ['DIRECT', 'GUIDE', 'LEAD', 'STEER']
WHAT “I” MIGHT MEAN - ['IODINE', 'IOTA', 'MYSELF', 'ONE']
___ VALLEY - ['DEATH', 'HIDDEN', 'SILICON', 'UNCANNY']"
"WHILE, DEAR, ANGEL, WAIL, HIVE, PIRATE, SPELL, STRETCH, HAIR, CLOWN, WITCH, COMB, WAX, HOARSE, PERIOD, HONEY","[['ANGEL', 'CLOWN', 'PIRATE', 'WITCH'], ['COMB', 'HIVE', 'HONEY', 'WAX'], ['PERIOD', 'SPELL', 'STRETCH', 'WHILE'], ['DEAR', 'HAIR', 'HOARSE', 'WAIL']]","CLASSIC HALLOWEEN COSTUMES - ['ANGEL', 'CLOWN', 'PIRATE', 'WITCH']
BEE CREATIONS - ['COMB', 'HIVE', 'HONEY', 'WAX']
INTERVAL OF TIME - ['PERIOD', 'SPELL', 'STRETCH', 'WHILE']
ANIMAL HOMOPHONES - ['DEAR', 'HAIR', 'HOARSE', 'WAIL']"
"BOAT, GOOSE, SPLASH, IN, DROP, STRAW, DASH, GAME, CAR, TRAIN, PINCH, BLUE, DOWN, ON BOARD, PLANE, RASP","[['BOAT', 'CAR', 'PLANE', 'TRAIN'], ['DOWN', 'GAME', 'IN', 'ON BOARD'], ['DASH', 'DROP', 'PINCH', 'SPLASH'], ['BLUE', 'GOOSE', 'RASP', 'STRAW']]","MEANS OF TRANSPORTATION - ['BOAT', 'CAR', 'PLANE', 'TRAIN']
WILLING TO PARTICIPATE - ['DOWN', 'GAME', 'IN', 'ON BOARD']
LITTLE BIT, IN A RECIPE - ['DASH', 'DROP', 'PINCH', 'SPLASH']
___BERRY  - ['BLUE', 'GOOSE', 'RASP', 'STRAW']"
"LIGHT, TABLET, DANDELION, SOFT, HOCK, TORCH, CHOP, DICE, CROWN, BELLY, MELLOW, ROBE, SHOULDER, EYELASH, MILD, CANDLE","[['LIGHT', 'MELLOW', 'MILD', 'SOFT'], ['BELLY', 'CHOP', 'HOCK', 'SHOULDER'], ['CROWN', 'ROBE', 'TABLET', 'TORCH'], ['CANDLE', 'DANDELION', 'DICE', 'EYELASH']]","GENTLE - ['LIGHT', 'MELLOW', 'MILD', 'SOFT']
CUTS OF PORK - ['BELLY', 'CHOP', 'HOCK', 'SHOULDER']
STATUE OF LIBERTY FEATURES - ['CROWN', 'ROBE', 'TABLET', 'TORCH']
THINGS TO BLOW ON FOR WISHES/LUCK - ['CANDLE', 'DANDELION', 'DICE', 'EYELASH']"
"BABY, BOO, LOVE, JUICE, ENERGY, SEGMENT, RAY, LINE, AGENT, POINT, DEAR, SANTA, CODE, SAUCE, FIRE, ZIP","[['BABY', 'BOO', 'DEAR', 'LOVE'], ['LINE', 'POINT', 'RAY', 'SEGMENT'], ['ENERGY', 'FIRE', 'JUICE', 'ZIP'], ['AGENT', 'CODE', 'SANTA', 'SAUCE']]","DARLING - ['BABY', 'BOO', 'DEAR', 'LOVE']
BASIC GEOMETRIC OBJECTS - ['LINE', 'POINT', 'RAY', 'SEGMENT']
OOMPH - ['ENERGY', 'FIRE', 'JUICE', 'ZIP']
SECRET ___ - ['AGENT', 'CODE', 'SANTA', 'SAUCE']"
"PICK, HOLD, DRIVE, STEM, LANE, STREET, FOLIO, CURB, LIMIT, LEAF, CHECK, BLOW, THUMB, PAGE, ALLEY, SHEET","[['ALLEY', 'DRIVE', 'LANE', 'STREET'], ['FOLIO', 'LEAF', 'PAGE', 'SHEET'], ['CHECK', 'CURB', 'LIMIT', 'STEM'], ['BLOW', 'HOLD', 'PICK', 'THUMB']]","ROAD NAMES - ['ALLEY', 'DRIVE', 'LANE', 'STREET']
PAPER IN A BOOK - ['FOLIO', 'LEAF', 'PAGE', 'SHEET']
RESTRAIN - ['CHECK', 'CURB', 'LIMIT', 'STEM']
THINGS YOU CAN DO TO YOUR NOSE - ['BLOW', 'HOLD', 'PICK', 'THUMB']"
"GEN, OMEN, INK, MS, WARNING, DR, PASTEL, PAINT, MESSAGE, GHOST, SIGN, PROF, REV, BLACK, BELL, CHARCOAL","[['MESSAGE', 'OMEN', 'SIGN', 'WARNING'], ['GEN', 'MS', 'PROF', 'REV'], ['CHARCOAL', 'INK', 'PAINT', 'PASTEL'], ['BELL', 'BLACK', 'DR', 'GHOST']]","INDICATION OF THINGS TO COME - ['MESSAGE', 'OMEN', 'SIGN', 'WARNING']
NAME PREFIXES - ['GEN', 'MS', 'PROF', 'REV']
ART MEDIUMS - ['CHARCOAL', 'INK', 'PAINT', 'PASTEL']
___ PEPPER - ['BELL', 'BLACK', 'DR', 'GHOST']"
"DART, BOLT, DASH, SWIFT, CARDINAL, PARKER, TIRE, ZIP, HOOD, LARK, BUMPER, MONK, HANCOCK, JAY, HOLIDAY, TRUNK","[['BUMPER', 'HOOD', 'TIRE', 'TRUNK'], ['BOLT', 'DART', 'DASH', 'ZIP'], ['CARDINAL', 'JAY', 'LARK', 'SWIFT'], ['HANCOCK', 'HOLIDAY', 'MONK', 'PARKER']]","PARTS OF A CAR - ['BUMPER', 'HOOD', 'TIRE', 'TRUNK']
MOVE QUICKLY - ['BOLT', 'DART', 'DASH', 'ZIP']
BIRDS - ['CARDINAL', 'JAY', 'LARK', 'SWIFT']
JAZZ LEGENDS - ['HANCOCK', 'HOLIDAY', 'MONK', 'PARKER']"
"RAD, BAD, GEE, TEE, EX, CURIOUS, TANK, POLO, CROP, FRESH, BOY, BY, SAINT, BEE, FLY, JAY","[['CROP', 'POLO', 'TANK', 'TEE'], ['BAD', 'FLY', 'FRESH', 'RAD'], ['BEE', 'EX', 'GEE', 'JAY'], ['BOY', 'BY', 'CURIOUS', 'SAINT']]","SHIRTS - ['CROP', 'POLO', 'TANK', 'TEE']
COOL, IN ’80S SLANG - ['BAD', 'FLY', 'FRESH', 'RAD']
LETTER SPELLINGS - ['BEE', 'EX', 'GEE', 'JAY']
___ GEORGE - ['BOY', 'BY', 'CURIOUS', 'SAINT']"
"BEAR, SKUNK, DOVE, ZEBRA, SPEED, SAND, SERIES, STRING, PANDA, WIND, ORCA, DESERT, CHAIN, BASS, TRAIN, TOURIST","[['ORCA', 'PANDA', 'SKUNK', 'ZEBRA'], ['CHAIN', 'SERIES', 'STRING', 'TRAIN'], ['BASS', 'DOVE', 'DESERT', 'WIND'], ['BEAR', 'SAND', 'SPEED', 'TOURIST']]","BLACK-AND-WHITE ANIMALS - ['ORCA', 'PANDA', 'SKUNK', 'ZEBRA']
SEQUENCE - ['CHAIN', 'SERIES', 'STRING', 'TRAIN']
HETERONYMS - ['BASS', 'DOVE', 'DESERT', 'WIND']
___ TRAP - ['BEAR', 'SAND', 'SPEED', 'TOURIST']"
"CHAMPAGNE, FIREWORKS, TEAM, COUNTDOWN, DETAIL, KISS, DIJON, CLARITY, PARTY, TOURS, RESOLUTION, DEFINITION, NICE, BALL, GROUP, CLUB","[['CLUB', 'GROUP', 'PARTY', 'TEAM'], ['CLARITY', 'DEFINITION', 'DETAIL', 'RESOLUTION'], ['CHAMPAGNE', 'DIJON', 'NICE', 'TOURS'], ['BALL', 'COUNTDOWN', 'FIREWORKS', 'KISS']]","ORGANIZATION - ['CLUB', 'GROUP', 'PARTY', 'TEAM']
SHARPNESS, AS OF AN IMAGE - ['CLARITY', 'DEFINITION', 'DETAIL', 'RESOLUTION']
PLACES IN FRANCE - ['CHAMPAGNE', 'DIJON', 'NICE', 'TOURS']
HAPPY NEW YEAR! - ['BALL', 'COUNTDOWN', 'FIREWORKS', 'KISS']"
"GREEN, MILLIONAIRE, PLANT, WEDGE, WHY, WHEEL, FEUD, WHOA, CAESAR, WAY, PYRAMID, GREEK, WEED, SEED, WEE, WATER","[['PLANT', 'SEED', 'WATER', 'WEED'], ['CAESAR', 'GREEK', 'GREEN', 'WEDGE'], ['FEUD', 'MILLIONAIRE', 'PYRAMID', 'WHEEL'], ['WAY', 'WEE', 'WHY', 'WHOA']]","GARDENING NOUNS/VERBS - ['PLANT', 'SEED', 'WATER', 'WEED']
KINDS OF SALADS - ['CAESAR', 'GREEK', 'GREEN', 'WEDGE']
CLASSIC GAME SHOWS, FAMILIARLY - ['FEUD', 'MILLIONAIRE', 'PYRAMID', 'WHEEL']
W + VOWEL SOUND - ['WAY', 'WEE', 'WHY', 'WHOA']"
"JAM, FRY, RUN, STOP, CLOG, TALK, BREAD, TOMATO, DOUBLE, WALK, HIT, BLOCK, WORLD, WONDER, BACON, LETTUCE","[['BREAD', 'BACON', 'LETTUCE', 'TOMATO'], ['BLOCK', 'CLOG', 'JAM', 'STOP'], ['DOUBLE', 'HIT', 'RUN', 'WALK'], ['FRY', 'TALK', 'WONDER', 'WORLD']]","B.L.T. INGREDIENTS - ['BREAD', 'BACON', 'LETTUCE', 'TOMATO']
OBSTRUCT - ['BLOCK', 'CLOG', 'JAM', 'STOP']
BASEBALL STATS - ['DOUBLE', 'HIT', 'RUN', 'WALK']
SMALL ___ - ['FRY', 'TALK', 'WONDER', 'WORLD']"
"FLY, BUG, MARK, GLIDE, TICK, SOAR, MIKE, CHECK, TAP, TIP, WIRE, FLOAT, 40, COLE, PAIN, X","[['FLOAT', 'FLY', 'GLIDE', 'SOAR'], ['BUG', 'MIKE', 'TAP', 'WIRE'], ['CHECK', 'MARK', 'TICK', 'X'], ['40', 'COLE', 'PAIN', 'TIP']]","MOVE THROUGH THE AIR - ['FLOAT', 'FLY', 'GLIDE', 'SOAR']
HIDDEN LISTENING DEVICES - ['BUG', 'MIKE', 'TAP', 'WIRE']
SELECT, AS A BOX ON A FORM - ['CHECK', 'MARK', 'TICK', 'X']
RAPPERS MINUS FIRST LETTER - ['40', 'COLE', 'PAIN', 'TIP']"
"STRIKE, SWIPE, BREAK, FIRE, BLOCK, TIGHT, CARD, BOX, CHARM, MATCH, MESSAGE, WRAPPING, LIT, DUCK, SICK, BOW","[['BOW', 'BOX', 'CARD', 'WRAPPING'], ['BLOCK', 'MATCH', 'MESSAGE', 'SWIPE'], ['FIRE', 'LIT', 'SICK', 'TIGHT'], ['BREAK', 'CHARM', 'DUCK', 'STRIKE']]","GIFT-GIVING ACCESSORIES - ['BOW', 'BOX', 'CARD', 'WRAPPING']
DATING APP ACTIONS - ['BLOCK', 'MATCH', 'MESSAGE', 'SWIPE']
COOL, IN SLANG - ['FIRE', 'LIT', 'SICK', 'TIGHT']
LUCKY ___ - ['BREAK', 'CHARM', 'DUCK', 'STRIKE']"
"TEASE, RIB, GROSS, KID, TEN, SCORE, ADULT, PAIR, DOZEN, HEIGHT, KISS, PEAK, TOP, MAX, JOSH, TIMES","[['JOSH', 'KID', 'RIB', 'TEASE'], ['HEIGHT', 'MAX', 'PEAK', 'TOP'], ['DOZEN', 'GROSS', 'PAIR', 'SCORE'], ['ADULT', 'KISS', 'TEN', 'TIMES']]","PLAYFULLY BOTHER - ['JOSH', 'KID', 'RIB', 'TEASE']
APEX - ['HEIGHT', 'MAX', 'PEAK', 'TOP']
WORDS FOR SPECIFIC QUANTITIES - ['DOZEN', 'GROSS', 'PAIR', 'SCORE']
WHAT “X” MIGHT MEAN - ['ADULT', 'KISS', 'TEN', 'TIMES']"
"WAVE, FIGHT, ROCK, DISCO, BONE, TANG, AFRO, CRYSTAL, ODOR, FOUL, SWING, LOCK, MUSK, GUTTER, SWAY, FUNK","[['FUNK', 'MUSK', 'ODOR', 'TANG'], ['ROCK', 'SWAY', 'SWING', 'WAVE'], ['AFRO', 'BONE', 'FIGHT', 'LOCK'], ['CRYSTAL', 'DISCO', 'FOUL', 'GUTTER']]","STRONG SMELL - ['FUNK', 'MUSK', 'ODOR', 'TANG']
MOVE BACK AND FORTH - ['ROCK', 'SWAY', 'SWING', 'WAVE']
THINGS TO PICK - ['AFRO', 'BONE', 'FIGHT', 'LOCK']
___ BALL - ['CRYSTAL', 'DISCO', 'FOUL', 'GUTTER']"
"PHYSICAL, MARVEL, FINAL, BABY, ORAL, SWEET, PEACH, APPLE, META, EYE, AMAZON, BEAUTY, GEM, WISDOM, BAR, ALPHABET","[['ALPHABET', 'AMAZON', 'APPLE', 'META'], ['BAR', 'FINAL', 'ORAL', 'PHYSICAL'], ['BEAUTY', 'GEM', 'MARVEL', 'PEACH'], ['BABY', 'EYE', 'SWEET', 'WISDOM']]","TECH COMPANIES - ['ALPHABET', 'AMAZON', 'APPLE', 'META']
KINDS OF EXAMS - ['BAR', 'FINAL', 'ORAL', 'PHYSICAL']
SOMETHING EXEMPLARY - ['BEAUTY', 'GEM', 'MARVEL', 'PEACH']
___ TOOTH - ['BABY', 'EYE', 'SWEET', 'WISDOM']"
"TRIANGLE, PUMPKIN, ROD, HOLE, CIRCLE, CARROT, POLE, HORSESHOE, STICK, BASKETBALL, PITCHFORK, CART, STAFF, CLUB, GOLDFISH, TEE","[['BASKETBALL', 'CARROT', 'GOLDFISH', 'PUMPKIN'], ['POLE', 'ROD', 'STAFF', 'STICK'], ['CART', 'CLUB', 'HOLE', 'TEE'], ['CIRCLE', 'HORSESHOE', 'PITCHFORK', 'TRIANGLE']]","THINGS THAT ARE ORANGE - ['BASKETBALL', 'CARROT', 'GOLDFISH', 'PUMPKIN']
LONG, SKINNY OBJECTS - ['POLE', 'ROD', 'STAFF', 'STICK']
SEEN ON A GOLF COURSE - ['CART', 'CLUB', 'HOLE', 'TEE']
SHAPES OF CAPITAL GREEK LETTERS - ['CIRCLE', 'HORSESHOE', 'PITCHFORK', 'TRIANGLE']"
"MAGNUM, SHAFT, FAT, POLLEN, SPONGE, TRACY, PEPPER, BROOM, DUST, MONK, SALT, RAG, SMOKE, ACID, HEAT, MOP","[['BROOM', 'MOP', 'RAG', 'SPONGE'], ['SALT', 'FAT', 'ACID', 'HEAT'], ['DUST', 'PEPPER', 'POLLEN', 'SMOKE'], ['MAGNUM', 'MONK', 'SHAFT', 'TRACY']]","CLEANING SUPPLIES - ['BROOM', 'MOP', 'RAG', 'SPONGE']
ELEMENTS OF COOKING,  PER SAMIN NOSRAT - ['SALT', 'FAT', 'ACID', 'HEAT']
THINGS THAT MAKE YOU SNEEZE - ['DUST', 'PEPPER', 'POLLEN', 'SMOKE']
TITULAR FICTIONAL DETECTIVES - ['MAGNUM', 'MONK', 'SHAFT', 'TRACY']"
"CRUMBLE, MELT, CURSE, CARDS, SHRED, FLUE, CHARM, DICE, SLOTS, HEX, LOG, SLICE, POKER, GRATE, CHIPS, SPELL","[['CHARM', 'CURSE', 'HEX', 'SPELL'], ['FLUE', 'GRATE', 'LOG', 'POKER'], ['CARDS', 'CHIPS', 'DICE', 'SLOTS'], ['CRUMBLE', 'MELT', 'SHRED', 'SLICE']]","BIT OF MAGIC - ['CHARM', 'CURSE', 'HEX', 'SPELL']
FOUND AROUND A FIREPLACE - ['FLUE', 'GRATE', 'LOG', 'POKER']
THINGS SEEN AT A CASINO - ['CARDS', 'CHIPS', 'DICE', 'SLOTS']
WAYS TO PREPARE CHEESE - ['CRUMBLE', 'MELT', 'SHRED', 'SLICE']"
